Temp,Setpoint,Output,TempPWM,SetpointPWM,Status,,
36.88,37,97.47,67.14,67.23,hello,,
36.92,37,113.73,67.16,67.23,hello,,
36.92,37,97.49,67.16,67.23,hello,,
36.88,37,103.26,67.14,67.23,hello,,
36.88,37,113.75,67.14,67.23,hello,,
36.92,37,107.99,67.16,67.23,hello,,
36.92,37,97.52,67.16,67.23,hello,,
36.88,37,103.29,67.14,67.23,hello,,
36.88,37,113.78,67.14,67.23,hello,,
36.88,37,108.02,67.14,67.23,hello,,
36.85,37,108.03,67.11,67.23,hello,,
36.85,37,118.56,67.11,67.23,hello,,
36.88,37,112.79,67.14,67.23,hello,,
36.88,37,102.28,67.14,67.23,hello,,
36.85,37,108.07,67.11,67.23,hello,,
36.85,37,118.6,67.11,67.23,hello,,
36.88,37,112.83,67.14,67.23,hello,,
36.85,37,102.32,67.11,67.23,hello,,
36.85,37,118.63,67.11,67.23,hello,,
36.85,37,112.86,67.11,67.23,hello,,
36.85,37,112.87,67.11,67.23,hello,,
36.85,37,112.88,67.11,67.23,hello,,
36.82,37,112.9,67.09,67.23,hello,,
36.82,37,123.39,67.09,67.23,hello,,
36.82,37,117.64,67.09,67.23,hello,,
36.82,37,117.66,67.09,67.23,hello,,
36.82,37,117.67,67.09,67.23,hello,,
36.82,37,117.68,67.09,67.23,hello,,
36.82,37,117.7,67.09,67.23,hello,,
36.82,37,117.71,67.09,67.23,hello,,
36.78,37,117.73,67.06,67.23,hello,,
36.82,37,128.23,67.09,67.23,hello,,
36.78,37,111.99,67.06,67.23,hello,,
36.78,37,128.26,67.06,67.23,hello,,
36.75,37,122.51,67.03,67.23,hello,,
36.78,37,133.04,67.06,67.23,hello,,
36.78,37,116.76,67.06,67.23,hello,,
36.75,37,122.56,67.03,67.23,hello,,
36.78,37,133.1,67.06,67.23,hello,,
36.78,37,116.82,67.06,67.23,hello,,
36.78,37,122.62,67.06,67.23,hello,,
36.75,37,122.63,67.03,67.23,hello,,
36.75,37,133.17,67.03,67.23,hello,,
36.75,37,127.4,67.03,67.23,hello,,
36.75,37,127.42,67.03,67.23,hello,,
36.75,37,127.44,67.03,67.23,hello,,
36.71,37,127.46,67.01,67.23,hello,,
36.75,37,137.97,67.03,67.23,hello,,
36.78,37,121.74,67.06,67.23,hello,,
36.75,37,117.01,67.03,67.23,hello,,
36.75,37,133.32,67.03,67.23,hello,,
36.78,37,127.56,67.06,67.23,hello,,
36.75,37,117.06,67.03,67.23,hello,,
36.75,37,133.38,67.03,67.23,hello,,
36.75,37,127.61,67.03,67.23,hello,,
36.75,37,127.63,67.03,67.23,hello,,
36.75,37,127.65,67.03,67.23,hello,,
36.75,37,127.67,67.03,67.23,hello,,
36.75,37,127.69,67.03,67.23,hello,,
36.71,37,127.71,67.01,67.23,hello,,
36.75,37,138.22,67.03,67.23,hello,,
36.75,37,121.99,67.03,67.23,hello,,
36.75,37,127.77,67.03,67.23,hello,,
36.75,37,127.79,67.03,67.23,hello,,
36.75,37,127.81,67.03,67.23,hello,,
36.78,37,127.83,67.06,67.23,hello,,
36.78,37,117.33,67.06,67.23,hello,,
36.75,37,123.13,67.03,67.23,hello,,
36.75,37,133.67,67.03,67.23,hello,,
36.75,37,127.9,67.03,67.23,hello,,
36.78,37,127.92,67.06,67.23,hello,,
36.78,37,117.43,67.06,67.23,hello,,
36.75,37,123.23,67.03,67.23,hello,,
36.75,37,133.76,67.03,67.23,hello,,
36.75,37,128,67.03,67.23,hello,,
36.78,37,128.01,67.06,67.23,hello,,
36.78,37,117.52,67.06,67.23,hello,,
36.75,37,123.32,67.03,67.23,hello,,
36.78,37,133.85,67.06,67.23,hello,,
36.78,37,117.57,67.06,67.23,hello,,
36.78,37,123.37,67.06,67.23,hello,,
36.78,37,123.39,67.06,67.23,hello,,
36.78,37,123.4,67.06,67.23,hello,,
36.75,37,123.42,67.03,67.23,hello,,
36.82,37,133.95,67.09,67.23,hello,,
36.78,37,107.19,67.06,67.23,hello,,
36.78,37,129.24,67.06,67.23,hello,,
36.82,37,123.49,67.09,67.23,hello,,
36.78,37,113.02,67.06,67.23,hello,,
36.82,37,129.29,67.09,67.23,hello,,
36.78,37,113.05,67.06,67.23,hello,,
36.82,37,129.32,67.09,67.23,hello,,
36.78,37,113.08,67.06,67.23,hello,,
36.82,37,129.35,67.09,67.23,hello,,
36.82,37,113.11,67.09,67.23,hello,,
36.82,37,118.89,67.09,67.23,hello,,
36.82,37,118.91,67.09,67.23,hello,,
36.85,37,118.92,67.11,67.23,hello,,
36.82,37,108.45,67.09,67.23,hello,,
36.85,37,124.71,67.11,67.23,hello,,
36.85,37,108.47,67.11,67.23,hello,,
36.85,37,114.25,67.11,67.23,hello,,
36.85,37,114.26,67.11,67.23,hello,,
36.85,37,114.28,67.11,67.23,hello,,
36.85,37,114.29,67.11,67.23,hello,,
36.85,37,114.3,67.11,67.23,hello,,
36.85,37,114.31,67.11,67.23,hello,,
36.85,37,114.32,67.11,67.23,hello,,
36.88,37,114.33,67.14,67.23,hello,,
36.85,37,103.83,67.11,67.23,hello,,
36.88,37,120.14,67.14,67.23,hello,,
36.88,37,103.85,67.14,67.23,hello,,
36.88,37,109.64,67.14,67.23,hello,,
36.88,37,109.65,67.14,67.23,hello,,
36.88,37,109.66,67.14,67.23,hello,,
36.88,37,109.67,67.14,67.23,hello,,
36.92,37,109.68,67.16,67.23,hello,,
36.92,37,99.2,67.16,67.23,hello,,
36.92,37,104.97,67.16,67.23,hello,,
36.92,37,104.98,67.16,67.23,hello,,
36.92,37,104.98,67.16,67.23,hello,,
36.92,37,104.99,67.16,67.23,hello,,
36.92,37,105,67.16,67.23,hello,,
36.92,37,105,67.16,67.23,hello,,
36.92,37,105.01,67.16,67.23,hello,,
36.92,37,105.02,67.16,67.23,hello,,
36.92,37,105.02,67.16,67.23,hello,,
36.92,37,105.03,67.16,67.23,hello,,
36.92,37,105.04,67.16,67.23,hello,,
36.95,37,105.04,67.19,67.23,hello,,
36.95,37,94.56,67.19,67.23,hello,,
36.95,37,100.33,67.19,67.23,hello,,
36.95,37,100.34,67.19,67.23,hello,,
36.95,37,100.34,67.19,67.23,hello,,
36.92,37,100.34,67.16,67.23,hello,,
36.92,37,110.83,67.16,67.23,hello,,
36.92,37,105.07,67.16,67.23,hello,,
36.92,37,105.08,67.16,67.23,hello,,
36.95,37,105.09,67.19,67.23,hello,,
36.92,37,94.61,67.16,67.23,hello,,
36.92,37,110.86,67.16,67.23,hello,,
36.92,37,105.1,67.16,67.23,hello,,
36.92,37,105.11,67.16,67.23,hello,,
36.92,37,105.11,67.16,67.23,hello,,
36.95,37,105.12,67.19,67.23,hello,,
36.92,37,94.64,67.16,67.23,hello,,
36.95,37,110.9,67.19,67.23,hello,,
36.92,37,94.65,67.16,67.23,hello,,
36.92,37,110.91,67.16,67.23,hello,,
36.95,37,105.15,67.19,67.23,hello,,
36.92,37,94.67,67.16,67.23,hello,,
36.92,37,110.92,67.16,67.23,hello,,
36.92,37,105.16,67.16,67.23,hello,,
36.92,37,105.17,67.16,67.23,hello,,
36.92,37,105.18,67.16,67.23,hello,,
36.92,37,105.18,67.16,67.23,hello,,
36.92,37,105.19,67.16,67.23,hello,,
36.92,37,105.2,67.16,67.23,hello,,
36.92,37,105.2,67.16,67.23,hello,,
36.92,37,105.21,67.16,67.23,hello,,
36.88,37,105.21,67.14,67.23,hello,,
36.92,37,115.71,67.16,67.23,hello,,
36.92,37,99.46,67.16,67.23,hello,,
36.88,37,105.24,67.14,67.23,hello,,
36.88,37,115.73,67.14,67.23,hello,,
36.92,37,109.97,67.16,67.23,hello,,
36.92,37,99.49,67.16,67.23,hello,,
36.88,37,105.27,67.14,67.23,hello,,
36.92,37,115.76,67.16,67.23,hello,,
36.88,37,99.52,67.14,67.23,hello,,
36.88,37,115.77,67.14,67.23,hello,,
36.88,37,110.02,67.14,67.23,hello,,
36.88,37,110.03,67.14,67.23,hello,,
36.88,37,110.04,67.14,67.23,hello,,
36.88,37,110.04,67.14,67.23,hello,,
36.88,37,110.05,67.14,67.23,hello,,
36.88,37,110.06,67.14,67.23,hello,,
36.88,37,110.07,67.14,67.23,hello,,
36.88,37,110.08,67.14,67.23,hello,,
36.88,37,110.09,67.14,67.23,hello,,
36.88,37,110.1,67.14,67.23,hello,,
36.85,37,110.11,67.11,67.23,hello,,
36.85,37,120.63,67.11,67.23,hello,,
36.88,37,114.86,67.14,67.23,hello,,
36.88,37,104.36,67.14,67.23,hello,,
36.85,37,110.15,67.11,67.23,hello,,
36.85,37,120.67,67.11,67.23,hello,,
36.85,37,114.9,67.11,67.23,hello,,
36.85,37,114.91,67.11,67.23,hello,,
36.82,37,114.93,67.09,67.23,hello,,
36.82,37,125.42,67.09,67.23,hello,,
36.85,37,119.67,67.11,67.23,hello,,
36.85,37,109.2,67.11,67.23,hello,,
36.85,37,114.98,67.11,67.23,hello,,
36.82,37,114.99,67.09,67.23,hello,,
36.82,37,125.49,67.09,67.23,hello,,
36.82,37,119.73,67.09,67.23,hello,,
36.82,37,119.75,67.09,67.23,hello,,
36.78,37,119.76,67.06,67.23,hello,,
36.78,37,130.26,67.06,67.23,hello,,
36.78,37,124.51,67.06,67.23,hello,,
36.78,37,124.53,67.06,67.23,hello,,
36.82,37,124.55,67.09,67.23,hello,,
36.78,37,114.08,67.06,67.23,hello,,
36.78,37,130.34,67.06,67.23,hello,,
36.75,37,124.6,67.03,67.23,hello,,
36.75,37,135.13,67.03,67.23,hello,,
36.78,37,129.37,67.06,67.23,hello,,
36.78,37,118.87,67.06,67.23,hello,,
36.78,37,124.67,67.06,67.23,hello,,
36.78,37,124.69,67.06,67.23,hello,,
36.78,37,124.7,67.06,67.23,hello,,
36.75,37,124.72,67.03,67.23,hello,,
36.78,37,135.25,67.06,67.23,hello,,
36.75,37,118.97,67.03,67.23,hello,,
36.75,37,135.29,67.03,67.23,hello,,
36.75,37,129.53,67.03,67.23,hello,,
36.75,37,129.54,67.03,67.23,hello,,
36.78,37,129.56,67.06,67.23,hello,,
36.75,37,119.07,67.03,67.23,hello,,
36.75,37,135.38,67.03,67.23,hello,,
36.75,37,129.62,67.03,67.23,hello,,
36.78,37,129.64,67.06,67.23,hello,,
36.75,37,119.14,67.03,67.23,hello,,
36.78,37,135.46,67.06,67.23,hello,,
36.75,37,119.18,67.03,67.23,hello,,
36.78,37,135.49,67.06,67.23,hello,,
36.78,37,119.22,67.06,67.23,hello,,
36.75,37,125.01,67.03,67.23,hello,,
36.78,37,135.55,67.06,67.23,hello,,
36.82,37,119.27,67.09,67.23,hello,,
36.78,37,114.58,67.06,67.23,hello,,
36.78,37,130.85,67.06,67.23,hello,,
36.78,37,125.1,67.06,67.23,hello,,
36.78,37,125.12,67.06,67.23,hello,,
36.82,37,125.13,67.09,67.23,hello,,
36.82,37,114.66,67.09,67.23,hello,,
36.85,37,120.44,67.11,67.23,hello,,
36.82,37,109.97,67.09,67.23,hello,,
36.85,37,126.24,67.11,67.23,hello,,
36.82,37,110,67.09,67.23,hello,,
36.85,37,126.26,67.11,67.23,hello,,
36.82,37,110.02,67.09,67.23,hello,,
36.85,37,126.29,67.11,67.23,hello,,
36.85,37,110.05,67.11,67.23,hello,,
36.88,37,115.83,67.14,67.23,hello,,
36.85,37,105.32,67.11,67.23,hello,,
36.85,37,121.63,67.11,67.23,hello,,
36.88,37,115.86,67.14,67.23,hello,,
36.88,37,105.35,67.14,67.23,hello,,
36.85,37,111.15,67.11,67.23,hello,,
36.88,37,121.67,67.14,67.23,hello,,
36.88,37,105.38,67.14,67.23,hello,,
36.88,37,111.17,67.14,67.23,hello,,
36.92,37,111.18,67.16,67.23,hello,,
36.92,37,100.71,67.16,67.23,hello,,
36.92,37,106.48,67.16,67.23,hello,,
36.95,37,106.49,67.19,67.23,hello,,
36.92,37,96.01,67.16,67.23,hello,,
36.92,37,112.26,67.16,67.23,hello,,
36.92,37,106.5,67.16,67.23,hello,,
36.92,37,106.51,67.16,67.23,hello,,
36.92,37,106.51,67.16,67.23,hello,,
36.92,37,106.52,67.16,67.23,hello,,
36.95,37,106.53,67.19,67.23,hello,,
36.95,37,96.05,67.19,67.23,hello,,
36.95,37,101.82,67.19,67.23,hello,,
36.95,37,101.82,67.19,67.23,hello,,
36.95,37,101.82,67.19,67.23,hello,,
36.95,37,101.83,67.19,67.23,hello,,
36.95,37,101.83,67.19,67.23,hello,,
36.99,37,101.84,67.22,67.23,hello,,
36.95,37,91.32,67.19,67.23,hello,,
36.95,37,107.62,67.19,67.23,hello,,
36.95,37,101.84,67.19,67.23,hello,,
36.99,37,101.85,67.22,67.23,hello,,
36.95,37,91.33,67.19,67.23,hello,,
36.99,37,107.64,67.22,67.23,hello,,
36.99,37,91.34,67.22,67.23,hello,,
36.95,37,97.12,67.19,67.23,hello,,
36.95,37,107.64,67.19,67.23,hello,,
36.95,37,101.86,67.19,67.23,hello,,
36.95,37,101.87,67.19,67.23,hello,,
36.99,37,101.87,67.22,67.23,hello,,
36.95,37,91.36,67.19,67.23,hello,,
36.99,37,107.66,67.22,67.23,hello,,
36.95,37,91.36,67.19,67.23,hello,,
36.95,37,107.66,67.19,67.23,hello,,
36.99,37,101.88,67.22,67.23,hello,,
36.95,37,91.37,67.19,67.23,hello,,
36.99,37,107.67,67.22,67.23,hello,,
36.95,37,91.37,67.19,67.23,hello,,
36.95,37,107.68,67.19,67.23,hello,,
36.95,37,101.9,67.19,67.23,hello,,
36.95,37,101.9,67.19,67.23,hello,,
36.95,37,101.9,67.19,67.23,hello,,
36.95,37,101.91,67.19,67.23,hello,,
36.95,37,101.91,67.19,67.23,hello,,
36.95,37,101.92,67.19,67.23,hello,,
36.95,37,101.92,67.19,67.23,hello,,
36.95,37,101.92,67.19,67.23,hello,,
36.95,37,101.93,67.19,67.23,hello,,
36.95,37,101.93,67.19,67.23,hello,,
36.95,37,101.93,67.19,67.23,hello,,
36.92,37,101.94,67.16,67.23,hello,,
36.95,37,112.43,67.19,67.23,hello,,
36.95,37,96.18,67.19,67.23,hello,,
36.95,37,101.95,67.19,67.23,hello,,
36.95,37,101.96,67.19,67.23,hello,,
36.95,37,101.96,67.19,67.23,hello,,
36.92,37,101.96,67.16,67.23,hello,,
36.95,37,112.45,67.19,67.23,hello,,
36.92,37,96.21,67.16,67.23,hello,,
36.95,37,112.46,67.19,67.23,hello,,
36.92,37,96.22,67.16,67.23,hello,,
36.92,37,112.47,67.16,67.23,hello,,
36.92,37,106.71,67.16,67.23,hello,,
36.92,37,106.72,67.16,67.23,hello,,
36.92,37,106.73,67.16,67.23,hello,,
36.92,37,106.73,67.16,67.23,hello,,
36.92,37,106.74,67.16,67.23,hello,,
36.92,37,106.74,67.16,67.23,hello,,
36.92,37,106.75,67.16,67.23,hello,,
36.88,37,106.76,67.14,67.23,hello,,
36.92,37,117.25,67.16,67.23,hello,,
36.92,37,101.01,67.16,67.23,hello,,
36.92,37,106.78,67.16,67.23,hello,,
36.88,37,106.79,67.14,67.23,hello,,
36.88,37,117.28,67.14,67.23,hello,,
36.88,37,111.52,67.14,67.23,hello,,
36.88,37,111.53,67.14,67.23,hello,,
36.88,37,111.54,67.14,67.23,hello,,
36.88,37,111.55,67.14,67.23,hello,,
36.88,37,111.56,67.14,67.23,hello,,
36.85,37,111.57,67.11,67.23,hello,,
36.88,37,122.09,67.14,67.23,hello,,
36.85,37,105.8,67.11,67.23,hello,,
36.88,37,122.11,67.14,67.23,hello,,
36.85,37,105.82,67.11,67.23,hello,,
36.88,37,122.13,67.14,67.23,hello,,
36.85,37,105.84,67.11,67.23,hello,,
36.85,37,122.15,67.11,67.23,hello,,
36.85,37,116.38,67.11,67.23,hello,,
36.85,37,116.39,67.11,67.23,hello,,
36.85,37,116.4,67.11,67.23,hello,,
36.85,37,116.42,67.11,67.23,hello,,
36.85,37,116.43,67.11,67.23,hello,,
36.85,37,116.44,67.11,67.23,hello,,
36.82,37,116.45,67.09,67.23,hello,,
36.82,37,126.95,67.09,67.23,hello,,
36.82,37,121.2,67.09,67.23,hello,,
36.82,37,121.21,67.09,67.23,hello,,
36.82,37,121.23,67.09,67.23,hello,,
36.78,37,121.24,67.06,67.23,hello,,
36.82,37,131.74,67.09,67.23,hello,,
36.78,37,115.5,67.06,67.23,hello,,
36.82,37,131.77,67.09,67.23,hello,,
36.82,37,115.54,67.09,67.23,hello,,
36.82,37,121.32,67.09,67.23,hello,,
36.78,37,121.33,67.06,67.23,hello,,
36.78,37,131.83,67.06,67.23,hello,,
36.78,37,126.08,67.06,67.23,hello,,
36.78,37,126.1,67.06,67.23,hello,,
36.78,37,126.11,67.06,67.23,hello,,
36.78,37,126.13,67.06,67.23,hello,,
36.78,37,126.15,67.06,67.23,hello,,
36.75,37,126.17,67.03,67.23,hello,,
36.78,37,136.7,67.06,67.23,hello,,
36.78,37,120.42,67.06,67.23,hello,,
36.75,37,126.22,67.03,67.23,hello,,
36.75,37,136.75,67.03,67.23,hello,,
36.75,37,130.99,67.03,67.23,hello,,
36.75,37,131.01,67.03,67.23,hello,,
36.75,37,131.03,67.03,67.23,hello,,
36.78,37,131.05,67.06,67.23,hello,,
36.75,37,120.55,67.03,67.23,hello,,
36.75,37,136.87,67.03,67.23,hello,,
36.75,37,131.1,67.03,67.23,hello,,
36.75,37,131.12,67.03,67.23,hello,,
36.75,37,131.14,67.03,67.23,hello,,
36.78,37,131.16,67.06,67.23,hello,,
36.78,37,120.66,67.06,67.23,hello,,
36.75,37,126.46,67.03,67.23,hello,,
36.75,37,137,67.03,67.23,hello,,
36.78,37,131.23,67.06,67.23,hello,,
36.78,37,120.74,67.06,67.23,hello,,
36.75,37,126.54,67.03,67.23,hello,,
36.78,37,137.07,67.06,67.23,hello,,
36.78,37,120.79,67.06,67.23,hello,,
36.78,37,126.59,67.06,67.23,hello,,
36.82,37,126.61,67.09,67.23,hello,,
36.82,37,116.14,67.09,67.23,hello,,
36.82,37,121.92,67.09,67.23,hello,,
36.78,37,121.93,67.06,67.23,hello,,
36.85,37,132.43,67.11,67.23,hello,,
36.85,37,105.71,67.11,67.23,hello,,
36.85,37,117.25,67.11,67.23,hello,,
36.85,37,117.27,67.11,67.23,hello,,
36.85,37,117.28,67.11,67.23,hello,,
36.85,37,117.29,67.11,67.23,hello,,
36.88,37,117.3,67.14,67.23,hello,,
36.88,37,106.8,67.14,67.23,hello,,
36.88,37,112.59,67.14,67.23,hello,,
36.85,37,112.6,67.11,67.23,hello,,
36.88,37,123.12,67.14,67.23,hello,,
36.88,37,106.83,67.14,67.23,hello,,
36.92,37,112.63,67.16,67.23,hello,,
36.88,37,102.15,67.14,67.23,hello,,
36.92,37,118.41,67.16,67.23,hello,,
36.92,37,102.16,67.16,67.23,hello,,
36.88,37,107.94,67.14,67.23,hello,,
36.92,37,118.43,67.16,67.23,hello,,
36.92,37,102.19,67.16,67.23,hello,,
36.92,37,107.96,67.16,67.23,hello,,
36.92,37,107.96,67.16,67.23,hello,,
36.95,37,107.97,67.19,67.23,hello,,
36.95,37,97.49,67.19,67.23,hello,,
36.95,37,103.26,67.19,67.23,hello,,
36.95,37,103.26,67.19,67.23,hello,,
36.95,37,103.27,67.19,67.23,hello,,
36.95,37,103.27,67.19,67.23,hello,,
36.95,37,103.28,67.19,67.23,hello,,
36.99,37,103.28,67.22,67.23,hello,,
36.99,37,92.76,67.22,67.23,hello,,
36.95,37,98.55,67.19,67.23,hello,,
36.99,37,109.07,67.22,67.23,hello,,
37.02,37,92.77,67.24,67.23,hello,,
36.99,37,88.07,67.22,67.23,hello,,
36.99,37,104.32,67.22,67.23,hello,,
36.99,37,98.55,67.22,67.23,hello,,
36.99,37,98.56,67.22,67.23,hello,,
37.02,37,98.56,67.24,67.23,hello,,
37.02,37,88.07,67.24,67.23,hello,,
37.02,37,93.84,67.24,67.23,hello,,
36.99,37,93.83,67.22,67.23,hello,,
36.99,37,104.32,67.22,67.23,hello,,
36.99,37,98.55,67.22,67.23,hello,,
36.99,37,98.56,67.22,67.23,hello,,
37.02,37,98.56,67.24,67.23,hello,,
36.99,37,88.07,67.22,67.23,hello,,
37.02,37,104.32,67.24,67.23,hello,,
37.02,37,88.07,67.24,67.23,hello,,
37.02,37,93.84,67.24,67.23,hello,,
36.99,37,93.83,67.22,67.23,hello,,
37.02,37,104.32,67.24,67.23,hello,,
37.02,37,88.07,67.24,67.23,hello,,
37.02,37,93.83,67.24,67.23,hello,,
37.02,37,93.83,67.24,67.23,hello,,
37.02,37,93.83,67.24,67.23,hello,,
36.99,37,93.83,67.22,67.23,hello,,
37.02,37,104.31,67.24,67.23,hello,,
36.99,37,88.06,67.22,67.23,hello,,
37.02,37,104.31,67.24,67.23,hello,,
37.02,37,88.06,67.24,67.23,hello,,
37.02,37,93.83,67.24,67.23,hello,,
36.99,37,93.82,67.22,67.23,hello,,
37.02,37,104.31,67.24,67.23,hello,,
37.02,37,88.06,67.24,67.23,hello,,
37.02,37,93.82,67.24,67.23,hello,,
36.99,37,93.82,67.22,67.23,hello,,
37.02,37,104.3,67.24,67.23,hello,,
37.02,37,88.05,67.24,67.23,hello,,
37.02,37,93.82,67.24,67.23,hello,,
37.02,37,93.82,67.24,67.23,hello,,
36.99,37,93.82,67.22,67.23,hello,,
37.02,37,104.3,67.24,67.23,hello,,
37.02,37,88.05,67.24,67.23,hello,,
36.99,37,93.81,67.22,67.23,hello,,
36.99,37,104.3,67.22,67.23,hello,,
36.99,37,98.53,67.22,67.23,hello,,
36.99,37,98.53,67.22,67.23,hello,,
36.99,37,98.54,67.22,67.23,hello,,
36.99,37,98.54,67.22,67.23,hello,,
36.99,37,98.54,67.22,67.23,hello,,
36.99,37,98.54,67.22,67.23,hello,,
36.95,37,98.54,67.19,67.23,hello,,
36.95,37,109.06,67.19,67.23,hello,,
36.99,37,103.28,67.22,67.23,hello,,
36.95,37,92.76,67.19,67.23,hello,,
36.99,37,109.07,67.22,67.23,hello,,
36.95,37,92.77,67.19,67.23,hello,,
36.95,37,109.07,67.19,67.23,hello,,
36.95,37,103.29,67.19,67.23,hello,,
36.95,37,103.3,67.19,67.23,hello,,
36.95,37,103.3,67.19,67.23,hello,,
36.95,37,103.3,67.19,67.23,hello,,
36.92,37,103.31,67.16,67.23,hello,,
36.95,37,113.8,67.19,67.23,hello,,
36.95,37,97.55,67.19,67.23,hello,,
36.95,37,103.32,67.19,67.23,hello,,
36.95,37,103.32,67.19,67.23,hello,,
36.92,37,103.33,67.16,67.23,hello,,
36.92,37,113.82,67.16,67.23,hello,,
36.95,37,108.06,67.19,67.23,hello,,
36.95,37,97.58,67.19,67.23,hello,,
36.92,37,103.35,67.16,67.23,hello,,
36.92,37,113.84,67.16,67.23,hello,,
36.92,37,108.08,67.16,67.23,hello,,
36.92,37,108.08,67.16,67.23,hello,,
36.88,37,108.09,67.14,67.23,hello,,
36.92,37,118.58,67.16,67.23,hello,,
36.92,37,102.34,67.16,67.23,hello,,
36.92,37,108.11,67.16,67.23,hello,,
36.88,37,108.12,67.14,67.23,hello,,
36.88,37,118.61,67.14,67.23,hello,,
36.88,37,112.85,67.14,67.23,hello,,
36.88,37,112.86,67.14,67.23,hello,,
36.88,37,112.87,67.14,67.23,hello,,
36.92,37,112.88,67.16,67.23,hello,,
36.88,37,102.4,67.14,67.23,hello,,
36.88,37,118.66,67.14,67.23,hello,,
36.88,37,112.91,67.14,67.23,hello,,
36.88,37,112.91,67.14,67.23,hello,,
36.85,37,112.92,67.11,67.23,hello,,
36.88,37,123.45,67.14,67.23,hello,,
36.85,37,107.16,67.11,67.23,hello,,
36.85,37,123.47,67.11,67.23,hello,,
36.85,37,117.7,67.11,67.23,hello,,
36.85,37,117.71,67.11,67.23,hello,,
36.85,37,117.72,67.11,67.23,hello,,
36.82,37,117.73,67.09,67.23,hello,,
36.85,37,128.23,67.11,67.23,hello,,
36.85,37,111.99,67.11,67.23,hello,,
36.85,37,117.77,67.11,67.23,hello,,
36.82,37,117.78,67.09,67.23,hello,,
36.82,37,128.28,67.09,67.23,hello,,
36.82,37,122.53,67.09,67.23,hello,,
36.82,37,122.54,67.09,67.23,hello,,
36.82,37,122.56,67.09,67.23,hello,,
36.82,37,122.57,67.09,67.23,hello,,
36.82,37,122.59,67.09,67.23,hello,,
36.82,37,122.6,67.09,67.23,hello,,
36.82,37,122.61,67.09,67.23,hello,,
36.78,37,122.63,67.06,67.23,hello,,
36.78,37,133.13,67.06,67.23,hello,,
36.78,37,127.38,67.06,67.23,hello,,
36.78,37,127.4,67.06,67.23,hello,,
36.82,37,127.41,67.09,67.23,hello,,
36.78,37,116.94,67.06,67.23,hello,,
36.78,37,133.21,67.06,67.23,hello,,
36.78,37,127.46,67.06,67.23,hello,,
36.78,37,127.48,67.06,67.23,hello,,
36.78,37,127.49,67.06,67.23,hello,,
36.78,37,127.51,67.06,67.23,hello,,
36.78,37,127.53,67.06,67.23,hello,,
36.75,37,127.54,67.03,67.23,hello,,
36.78,37,138.08,67.06,67.23,hello,,
36.75,37,121.8,67.03,67.23,hello,,
36.75,37,138.11,67.03,67.23,hello,,
36.78,37,132.35,67.06,67.23,hello,,
36.75,37,121.85,67.03,67.23,hello,,
36.75,37,138.17,67.03,67.23,hello,,
36.75,37,132.41,67.03,67.23,hello,,
36.75,37,132.43,67.03,67.23,hello,,
36.78,37,132.45,67.06,67.23,hello,,
36.78,37,121.95,67.06,67.23,hello,,
36.75,37,127.75,67.03,67.23,hello,,
36.78,37,138.28,67.06,67.23,hello,,
36.78,37,122,67.06,67.23,hello,,
36.75,37,127.8,67.03,67.23,hello,,
36.75,37,138.33,67.03,67.23,hello,,
36.78,37,132.57,67.06,67.23,hello,,
36.75,37,122.07,67.03,67.23,hello,,
36.78,37,138.39,67.06,67.23,hello,,
36.78,37,122.11,67.06,67.23,hello,,
36.78,37,127.91,67.06,67.23,hello,,
36.78,37,127.93,67.06,67.23,hello,,
36.82,37,127.94,67.09,67.23,hello,,
36.78,37,117.47,67.06,67.23,hello,,
36.78,37,133.74,67.06,67.23,hello,,
36.78,37,127.99,67.06,67.23,hello,,
36.82,37,128.01,67.09,67.23,hello,,
36.82,37,117.54,67.09,67.23,hello,,
36.82,37,123.32,67.09,67.23,hello,,
36.82,37,123.33,67.09,67.23,hello,,
36.85,37,123.35,67.11,67.23,hello,,
36.82,37,112.88,67.09,67.23,hello,,
36.85,37,129.14,67.11,67.23,hello,,
36.85,37,112.9,67.11,67.23,hello,,
36.85,37,118.68,67.11,67.23,hello,,
36.85,37,118.69,67.11,67.23,hello,,
36.85,37,118.7,67.11,67.23,hello,,
36.85,37,118.71,67.11,67.23,hello,,
36.88,37,118.73,67.14,67.23,hello,,
36.88,37,108.22,67.14,67.23,hello,,
36.88,37,114.01,67.14,67.23,hello,,
36.88,37,114.02,67.14,67.23,hello,,
36.92,37,114.03,67.16,67.23,hello,,
36.92,37,103.55,67.16,67.23,hello,,
36.88,37,109.33,67.14,67.23,hello,,
36.92,37,119.82,67.16,67.23,hello,,
36.92,37,103.58,67.16,67.23,hello,,
36.95,37,109.35,67.19,67.23,hello,,
36.92,37,98.87,67.16,67.23,hello,,
36.92,37,115.12,67.16,67.23,hello,,
36.88,37,109.36,67.14,67.23,hello,,
36.92,37,119.86,67.16,67.23,hello,,
36.95,37,103.61,67.19,67.23,hello,,
36.95,37,98.9,67.19,67.23,hello,,
36.95,37,104.67,67.19,67.23,hello,,
36.95,37,104.67,67.19,67.23,hello,,
36.95,37,104.68,67.19,67.23,hello,,
36.95,37,104.68,67.19,67.23,hello,,
36.95,37,104.68,67.19,67.23,hello,,
36.95,37,104.69,67.19,67.23,hello,,
36.95,37,104.69,67.19,67.23,hello,,
36.99,37,104.69,67.22,67.23,hello,,
